SET_NAME,PATTERN_NAME,SMARTS,MIN_COUNT,SEVERITY_SCORE,SEVERITY_COMMENT,COVALENT,SPECIAL_MOL,ORIGINAL_SET,SET_DESCRIPTION,SOURCE,REFERENCE,NumMatchesPubChem2018,EX1,CID_Ex1,EX2,CID_Ex2,EX3,CID_Ex3,EX4,CID_Ex4,EX5,CID_Ex5
NIBR_Screeningdeck_2019,cyanopyridone_1,"N#C-[#6]1~[#6;X3](~[#16&v2;$(S=C-[NH]),$([SH]-C=N),$([SH]-cn),$(S=c[nH])])~[#7]~[*;a,$(*(=*)-*)]~[*;a,$(*(=*)-*)]~[*;a,$(*(=*)-*)]~1",1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,2389,C1CC2CC1C3=C2NC(=S)C(=C3)C#N,81532684,C1CN(CCC1C2=C(C(=S)NC(=C2C#N)N)C#N)C(CC=O)C(=O)O,87584706,CCC1=C(C(=S)NN=C1CC)C#N,80404966,C[NH+]1CCC2=C(C1)C(=C(C(=S)N2)C#N)C3=CC=C(C=C3)F,4076705,CN1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C3=C(C(=S)NC(=C3C#N)N)C#N.CN1CCOCC1,68995565
NIBR_Screeningdeck_2019,cyclobutene,C1CC=C1,1,0,ANNOTATION,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,27578,C1(=C([C@]2(C(=C([C@]2(C1=O)Cl)Cl)Cl)Cl)Cl)Cl,100976188,C1=CC2C1C3C2C(=C3)CO,100977994,CCCCN(CCCC)C1C=C(C(=C2C(=C(C2=O)C3=C(C=C(C=C3O)N(CCCC)CCCC)O)O)C(=C1)O)O,100978321,CCCCC1=CC(=CC2=C(C(=CC3=CC(=[O+]C(=C3)CCCC)CCCC)C2=O)[O-])C=C(O1)CCCC,100978322,CC\1(C2=CC=CC=C2N(/C1=C\C3C(=C(C3=O)/C=C/4\C(C5=CC=CC=C5N4CCCS(=O)(=O)O)(C)C)O)CCCS(=O)(=O)O)C,100979024
NIBR_Screeningdeck_2019,cycloheximide_derivatives,O=C1CCCC(N1)=O,1,0,ANNOTATION,0,0,Glaxo,N.A.,inhouse,no ref,64988,CC(C)(C)OC(=O)N[C@H]1CCC(=O)N(C1=O)O,100978701,CC(=C1C2C3=CC=CC=C3OC(=C2C(=O)N(C1=O)NC4=CC=C(C=C4)S(=O)(=O)N)O)O,100992181,CC(C)C[C@H]1C(=NC2=CC=CC=C2C(=O)N1)N[C@H]3CCC(=O)NC3=O,100992320,CC[C@@]1(CCC(=O)NC1=O)C2=CC=C(C=C2)S,100993286,C1CNC[C@H]([C@]1(C(=O)CO)OC2=C(C=C(C=C2)C3=CC(=NC=C3)N4C(=O)C5CC5C4=O)C#N)F,129250536
NIBR_Screeningdeck_2019,cyclosporine,"O=C(NCC(NC(C(C(CC=,-C)C)=,-[O,N])C(NCC(NCC(NCC(NCC(NCC(NCC(NCC(NC1)=O)=O)=O)=O)=O)=O)=O)=O)=O)CNC1=O",1,2,EXCLUDE,0,1,PEPTIDE,Peptides and close analogues,inhouse,no ref,4341,CC[C@H]1C(=O)N(CC(=O)N([C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,89040398,[3H][C@@]1(C(=O)N[C@@](C(=O)N([C@@](C(=O)N([C@@](C(=O)N([C@@](C(=O)N([C@@](C(=O)N[C@@](C(=O)N(C(C(=O)N([C@@](C(=O)N[C@@](C(=O)N([C@@](C(=O)N1)([3H])CC(C)C)C)([3H])C(C)C)([3H])CC(C)C)C)([3H])[3H])C)([3H])CC)([3H])[C@H]([C@H](C)C/C=C/C)O)C)([3H])C(C)C)C)([3H])CC(C)C)C)([3H])CC(C)C)C)([3H])C)C,11815712,C/C=C/CC(C)C(C1C(=O)NC(C(=O)N(CC(=O)N([C@H](C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)N1C)C)C)C)C)C)C)C)C)C)C)C)C)C)C(C)O)O.C/C=C/CC(C)C(C1C(=O)OC(C(C(=O)N(CC(=O)N([C@H](C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)N1C)C)C)C)C)C)C)C)C)C)C)C)C)C)NP)C)O.C/C=C/CC(C)C(C(C(=O)O)N(C)C(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(C)N(C)C(=O)C(C)NC(=O)[C@H](C)N(C)C(=O)CN(C)C(=O)C(C(C)O)NP)O,90718434,,,,
NIBR_Screeningdeck_2019,cysteine hydroxamate,NC(C[S;D1])C([N;H1]([O;D1]))=O,1,2,EXCLUDE,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",39,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)N[C@@H](CS)C(=O)NO,91182203,CC(=CC1=CC=CO1)C(=O)NC(CS)C(=O)NO,91194406,C([C@@H](C(=O)NO)N)S,71382489,C1=CC(=C(C(=C1)[N+](=O)[O-])O)CN[C@@H](CS)C(=O)NO,90911342,COC1=CC=C(C=C1)S(=O)(=O)N2CCCCC(C2C(=O)NO)CSC3=CC=CC=C3.COC1=CC=C(C=C1)S(=O)(=O)N2CCCCC(C2(CS)C(=O)NO)C3=CC=CC=C3,88136296
NIBR_Screeningdeck_2019,dhp_bis_amino_biscyano,[#7](-[#1])(-[#1])-[#6]-1=[#6](-[#6]#[#7])-[#6](-[#1])(-[#6]:[#6])-[#6](=[#6](-[#7](-[#1])-[#1])-[#16]-1)-[#6]#[#7],1,2,EXCLUDE,0,0,PAINS_B,"pan-assay interference compounds, identify promiscuious binders in alpha screen assays",literature,"Baell, J. B., & Holloway, G. A. (2010). New substructure filters for removal of pan assay interference compounds (PAINS) from screening libraries and for their exclusion in bioassays. Journal of medicinal chemistry, 53(7), 2719-2740.",162,C1OC2=C(O1)C=C(C(=C2)C3C(=C(SC(=C3C#N)N)N)C#N)Br,4092186,[CH-]1[CH-][CH-][C-]([CH-]1)C2C(=C(SC(=C2C#N)N)N)C#N.[CH-]1C=CC=C1.[Fe],91928195,,,,,,
NIBR_Screeningdeck_2019,di_oxalic_acid_imide,"[#8]=[#6]-,:[#6](=[#8])-,:[#7]-,:[#6](=[#8])-,:[#6]=[#8]",1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,160,CCOC(=O)N(C(=O)C(=O)CCBr)C(=O)C(=O)CCBr,87930266,CCCN1C(=O)C(=O)N(C(=O)C1=O)CCC,13553119,CCCCCC(=O)C(=O)N(C(=O)C(=O)CCCCC)C(=O)C(=O)CCCCC,19850622,CCOC(=O)C(=O)N(C1=CC2=CC=CC=C2C=C1)C(=O)C(=O)OCC,19861005,CN(C)C1=CC=C(C=C1)NC(=O)NC2=CC3=C(CN(C3)C(=O)C(CC4=C(C=C(C=C4)Cl)Cl)N)C=C2.COC(=O)C(=O)N(C1=CC2=C(CN(C2)C(=O)C(CC3=C(C=C(C=C3)Cl)Cl)N)C=C1)C(=O)C(=O)OC,87729482
NIBR_Screeningdeck_2019,diacetylene,C#CC#C,1,1,FLAG,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,29954,CN(C)CCNC(=O)C[C@H]1COC(=O)CCCCCCCCC#CC#CCCCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCC#CC#CCCCCCCCCC(=O)O1)CC(=O)NCCN(C)C,100978247,CC(C#CC#CC(C)OSC(Cl)(Cl)Cl)OSC(Cl)(Cl)Cl,100979256,CC(C#CC#CC(C)(C1=CC=CC=C1)OSC(Cl)(Cl)Cl)(C2=CC=CC=C2)OSC(Cl)(Cl)Cl,100979260,CC#CC#C/C=C/1\[C@H]([C@@H]([C@]2(O1)CCCCO2)O)O,100982289,CC(=O)C(C#CC#CC(C(=O)C)C(=O)C)C(=O)C,100982417
NIBR_Screeningdeck_2019,diarylamines,c([nv3X2])(c)[NX3H1!R]c([nv3X2])(c),1,0,ANNOTATION,0,0,schorpp,"related to PAINS filter, identify promiscuious binders in alpha screen assays",literature,"Schorpp, K., Rothenaigner, I., Salmina, E., Reinshagen, J., Low, T., Brenke, J. K., et al. (2014). Identification of small-molecule frequent hitters from AlphaScreen high-throughput screens. Journal of biomolecular screening, 19(5), 715-726",71893,CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)SC4CCN(CC4)C(=O)C(=C)C(C)N5C=CC=N5,129254395,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CNC(=O)C=C)C(F)(F)F)NC3=NC=C(C(=N3)NC4=NC5=C(C=C4)OC(C(N5)O)(C)C)F,129257198,COC1=C(C(=CC=C1)OCCCN)C2=CC(=NN2)NC3=NC=C(N=C3)C=N,129263534,CC(=O)C1=NN=C(C=C1NCC2=CC=CC=C2F)NC3=NC=C(C=C3)N4CCN(CC4)C(=O)C,129266273,CC1=NC2=CN=C(C=C2N1C(C)C)NC3=NC(=NC=C3)C4=CN(N=C4)S(=O)C5COC5,129269113
NIBR_Screeningdeck_2019,diazo_acyl,O=C-N=!@N,1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,11484,CC[C@H](C)[C@@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N=[N+]=[N-])NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCNC(=O)OC2C3CC4CC(C3)CC2C4)NC(=O)OC(C)(C)C,100977869,CC(=CCC/C(=C/COC(=O)N=[N+]=[N-])/C)C,100977973,CCOC(=O)N=NN(C)N=NC(=O)OCC,100984231,C/C(=C/C(=O)OCCOC)/N=NC(=O)N,100989029,COCCCCCC(=O)N=NN,129263053
NIBR_Screeningdeck_2019,diazonium,[#6]~[#7;X2]~[#7;X1],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,50601,CCOC(=C(C(C1=CC=CC=C1OC)O)[N+]#N)[O-],100976230,CCOC(=C(C(C1=CC2=C(C=C1)OCO2)O)[N+]#N)O,100976233,CCOC(=C(C(/C=C/C)O)[N+]#N)O,100976242,CCOC(=C(C(C1=CC=C(C=C1)OC)OC(=O)NS(=O)(=O)C2=CC=C(C=C2)C)[N+]#N)[O-],100976245,C1=CC=C(C=C1)C(CC(=C[N+]#N)[O-])C=O,100976622
NIBR_Screeningdeck_2019,dicarbonimidic_diamide,"[O,S&v2,N&v3;R0]-[C;X3;R0](=[O,S&v2,N&v3;R0])-[O,S&v2,N&v3;R0]-,=[C;X3;R0](=,-[O,S&v2,N&v3;R0])-[O,S&v2,N&v3;R0]",1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,69000,C[C@@H]([C@@H]1C(O1)(C)C)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,100976829,C1=CC=C(C=C1)NC(=S)NC(=NCC2=C3C=CC=CC3=CC4=CC=CC=C42)N,100978720,COC(=O)NC(=S)NC1=CC=C(C=C1)[N+](=O)O,100979213,CC(C)(C)OC(=O)NC(=O)O[C@@H]1[C@H]([C@H]([C@H](OC1=C)COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,100981936,CC(C)(C)OC(=O)NCCCN1C(=CC(=N1)C2=CC=C(C=C2)OC[C@H](C(=O)O)O)CN(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,129250407
NIBR_Screeningdeck_2019,dicarbonyl_sulfonamide,"[$(N(-C(=O))(-C(=O))(-S(=O))),$(n([#6](=O))([#6](=O))([#16](=O)))]",1,1,FLAG,0,0,BMS,Exclusion and informational filters for HTS and hit list triaging,literature,"Pearce, B. C., Sofia, M. J., Good, A. C., Drexler, D. M., & Stock, D. A. (2006). An empirical process for the design of high-throughput screening deck filters. Journal of chemical information and modeling, 46(3), 1060-1068.",1940,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)N(C(=O)C)C(=O)NC(C)C,129252573,CC(=C)C(=O)O[N+]1(C(=O)CCC1=O)S(=O)(=O)O,87593672,CC1=NC(=O)N(C(=O)O1)S(=O)(=O)N2C(=O)N=C(OC2=O)C,12300405,C1=CC(=CC=C1C(=O)[O-])S(=O)(=O)N2C(=O)C3=C(C=C(C=C3)Cl)NC2=O.[Na+],23712848,CS(=O)(=O)N1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)N(CCO)C3=CC=CC=C3,68360975
NIBR_Screeningdeck_2019,dicyano_vinyl,"[#6]=,:[#6](C#N)-,:[#6]=,:[#6]C#N",1,2,EXCLUDE,1,0,Inhouse,N.A.,inhouse,no ref,30383,C1C[C@@H]2C[C@H]1C3=CC4=C([C@@H]5[C@]23C(=C(C(=C5C#N)C#N)C#N)C#N)C6CC[C@@H]4C6,100977568,C[C@H](C1=CC=CC=C1)NC2=C(C(=C(C(=C2Cl)N[C@H](C)C3=CC=CC=C3)C#N)Cl)C#N,100985373,C(#N)C1=C(C(=C(C(=C1N)Cl)N)C#N)N,100985376,CCN(CC)C1=C(C=C(C(=C1)NC(=O)C)N=NC2=C(C=C(C=C2C#N)S(=O)(=O)CC(=O)O)C#N)OC,100988342,CCCCC1(CC(=C(C#N)C#N)C(=C1/C=C/C2=C(C=C(S2)/C=C/C3=CC=C(C=C3)N(CCO)CCO)CO)C#N)CCCC,100988732
NIBR_Screeningdeck_2019,diene_thione,"[#16]=[#6]-1-[#6]=,:[#6]-[!#6&!#1]-[#6]=,:[#6]-1",1,2,EXCLUDE,0,0,PAINS_B,"pan-assay interference compounds, identify promiscuious binders in alpha screen assays",literature,"Baell, J. B., & Holloway, G. A. (2010). New substructure filters for removal of pan assay interference compounds (PAINS) from screening libraries and for their exclusion in bioassays. Journal of medicinal chemistry, 53(7), 2719-2740.",23,C1=C[NH+](C=CC1=S)CCCCCCCCCC[NH+]2C=CC(=S)C=C2.[Br-].[Br-],18528160,C1=CC=C2C(=C1)C(=S=O)C3=CC=CC=C3S2=O,5183202,C1=CC=C(C=C1)C2=CC(=S)C=C([Se+]2)C3=CC=CC=C3,23263914,C1=COC=C2C1=[S]C=N2,57452439,C1=CNC=C2C1=[S-](=O)C=C2,123746872
NIBR_Screeningdeck_2019,diimino_dihydro_pyrrol_ol,[#7](-[#6](-[#8])=[#6]1)-[#6](=[#7])-[#6]1=[#7],1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,0,,,,,,,,,,
NIBR_Screeningdeck_2019,diketene_acetals,"[!#6]~[#6](~[!#6])=[#6;!$([#6]1=[#6]-[#7,#8,#16&v2]~[#7,#8,#16&v2,#6&X3]~[#7,#8,#16&v2]1)](~[!#6])~[!#6]",1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,25922,CC1(C([N+](=C(N1[O-])C2=CC=C(C=C2)C3=CSC(=C4SC5=C(S4)SCCS5)S3)[O-])(C)C)C,100976070,CCC[CH2].CCC[CH2].CCC[CH2].CCC[CH2].CCC[CH2].CCC[CH2].C1=NC(=C2N=CC#S2)S#C1.[Sn].[Sn],100978367,CCSC1=C(SC(=C2SC(=C(S2)C(=O)OC)C(=O)OC)S1)SCC,100978639,C1C(OC(O1)C2=CC=CC=C2)CNCCCNC(=C(NCCCNCC3COC(O3)C4=CC=CC=C4)N=O)NO,100979229,C1=CN=C2C(=N1)[Se]C(=C3[Se]C4=C([Se]3)SC=CS4)[Se]2,100979497
NIBR_Screeningdeck_2019,diketone_1_2,"[#8,#7v3]=!@[#6;$([#6](-[#6])-[#6]),$([#6;H1]=[#7]);!$([#6]1(=O)-,:[#6](=O)-,:[#6;X3]=,:[#6;X3]-,:[#6;X3]=,:[#6;X3]-,:1);!$([#6]1(=O)-[#6](=O)-[#6]=,:[#6]1)]~[#6;$([#6](-[#6])-[#6]),$([#6;H1]=[#7]);!$([#6]1(=O)-,:[#6](=O)-,:[#6;X3]=,:[#6;X3]-,:[#6;X3]=,:[#6;X3]-,:1);!$([#6]1(=O)-[#6](=O)-[#6]=,:[#6]1)]=!@[#8,#7v3]",1,1,FLAG,1,0,Inhouse,N.A.,inhouse,no ref,144356,C=C(C(=O)NC1=C2C(=CC(=C1)S(=O)(=O)O)C=C(C(=NNC3=CC=CC=C3S(=O)(=O)O)C2=O)S(=O)(=O)O)Br,100975577,C/C(=N/NC1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])/C=N\NC2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],100976098,C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C(=NNC4=CC=C(C=C4)C5=CC=C(C=C5)NN=C6C7=CC=CC=C7C=C(C6=O)C(=O)NC8=CC=CC=C8)C2=O,100976480,C1CCN(CC1)C/C(=N/O)/C(=O)C2=CC=CC=C2,100976697,CCCCCCCC1=CC=C(C=C1)C(=O)C(=O)CC(=O)C(F)(F)F,100976932
NIBR_Screeningdeck_2019,dithiole_2_thione_1,S1SC=CC1=S,1,2,EXCLUDE,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,12,CC1=NC=C(N=C1)C2=CS(=O)SC2=S,53673196,C1C[S+]=C2C(=CSS2)S1.OS(=O)(=O)[O-],11022627,CC1=C(S(=O)SC1=S)C2=CC=CC=C2,19067725,C1=CSS(=S)C1=S,19067726,C1=CS(=O)SC1=S,88037645
NIBR_Screeningdeck_2019,dithiole_2_thione_2,S1C=CSC1=S,1,2,EXCLUDE,0,0,SureChEMBL,"subset of the ToxAlert database, tructural alerts for toxic chemicals and compounds with potential adverse reactions",literature,SureChEMBL ToxAlerts WebPage. https://www.surechembl.org/knowledgebase/169485-non-medchem-friendly-smarts,5,CCS1(C(=C(SC1=S)C(=O)O)C(=O)O)CC,88758780,C1=C(SC(=S)S1=S)C(=O)O,91450907,,,,,,
NIBR_Screeningdeck_2019,double_michael_acceptor,"[CH2]=C(-[$([#6]=[#8,#16]),$([#7,#15,#16]=[#8]),$(C#N),$(C(F)(F)F)])-[$([#6]=[#8,#16]),$([#7,#15,#16]=[#8]),$(C#N),$(C(F)(F)F)]",1,2,EXCLUDE,1,0,Inhouse,N.A.,inhouse,no ref,5734,CCOC(=O)C(=C)P(=O)(OOCC)OOCC,100913597,C=C(C#N)C(=O)OCCOCCOCCOC(=O)C(=C)C#N,87575026,C=C(C#N)C(=O)O.[Si],87575998,C=C(C(=O)O)C(F)(F)F.C=C(C(=O)O)C(F)(F)F.C12(C(C3(C(C(C1(F)F)(C(C(C2(F)F)(C3(F)F)F)(F)F)F)(F)F)C(OF)(F)F)(F)F)C(OF)(F)F,87584717,CC(C)CCCCCCCCCCCCCCC(=O)C(=C)C(=O)CCCCCCCCCCCCCCC(C)C,87584798
NIBR_Screeningdeck_2019,dye_1,c12cccc(C(=O)N(-&!@C)C(=O)3)c2c3ccc1,1,2,EXCLUDE,0,0,MLSMR,"chemically reactive functional groups that would interfere with HTS, as well as compounds likely to be promiscuous aggregators",literature,"Laggner, C., Shayo, Y., Hendarto, C., Johnson, C. R., & Loomis, C. R. Large scale storage stability analysis of molecules in the NCATS SMR (formerly MLSMR)",14212,CC(C)(/C=C/N1C(=O)C2=C3C(=C(C=C2)OC)C=CC=C3C1=O)OO,100975536,CCCCCCC1=CC=C2C3=C4C(=CC=C3)C(=CC=C4C5=C2C1=CC=C5)CCCCCCN6C(=O)C7=C8C(=C(C=C7)C9=CC=C1C2=C(C=CC=C92)C2=C(C=C3C4=C2C1=C(C=C4C(=O)N(C3=O)C1=C(C=CC=C1C(C)C)C(C)C)OC1=CC=C(C=C1)C(C)(C)C)OC1=CC=C(C=C1)C(C)(C)C)C=CC=C8C6=O,100984643,CCN(CC)CCNC1=C2C=CC=C3C2=C(C=C1)C(=O)N(C3=O)CCN4CCOCC4,100989731,CC1=CC(=C(C(=C1)C)S(=O)(=O)N(CCCCN(CCCN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)S(=O)(=O)C5=C(C=C(C=C5C)C)C)CCCN6C(=O)C7=CC=CC8=C7C(=CC=C8)C6=O)C,100990424,C1=C2C3=C4C(=C1Cl)C(=O)N(C(=O)C4=C(C(=C3C(N(C2=O)CCC5=C(C(=C(C(=C5F)F)F)F)F)O)Cl)Cl)CCC6=C(C(=C(C(=C6F)F)F)F)F,129274373
NIBR_Screeningdeck_2019,dye_2,"N=C1[#6]:,=[#6]C(=[C,N])[#6]:,=[#6]1",1,2,EXCLUDE,0,0,MLSMR,"chemically reactive functional groups that would interfere with HTS, as well as compounds likely to be promiscuous aggregators",literature,"Laggner, C., Shayo, Y., Hendarto, C., Johnson, C. R., & Loomis, C. R. Large scale storage stability analysis of molecules in the NCATS SMR (formerly MLSMR)",13702,CC(C)[NH2+]CCNC(=O)C1=NO[N+](=O)C1=C2C=CC(=[N+]([O-])[O-])C=C2,100976215,CCCC[N+](=C1C=CC(=C2C(C(=[N+](CCCC)CCCC(=O)O[C@@H]3CC[C@@]4([C@H]5CC[C@]6([C@H]([C@@H]5CC=C4C3)CC[C@@H]6[C@H](C)CCCC(C)C)C)C)C2[O-])[O-])C=C1)CCCC,100976817,COC1=CC(=N)C(=CC1=C(N2CC[NH+](CC2)C3=CC=C(C=C3)[N+](=O)[O-])[O-])Cl,100977894,C[NH+]1C2=CC(=NC(=O)CCCCCCC#C)C=CC2=CC3=C1C=C(C=C3)NC(=O)CCCCCCC#C,100980160,CN(C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)/C=C(/C(=C/C(=C3C=CC(=[N+](C)C)C=C3)C4=CC=C(C=C4)N(C)C)/C5=CC=CS5)\C6=CC=CS6)C,100981214
NIBR_Screeningdeck_2019,dyes_like_NN_doublebond ,[#6][N;R0]=[N;R0][#6],1,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,141081,C=C(C(=NC1=CC(=C(C=C1)N=NC2=C(C=C3C=C(C=C(C3=C2)S(=O)(=O)O)S(=O)(=O)[O-])S(=O)(=O)O)N=C(N)[O-])[O-])Br.[Na+].[Na+].[Na+],100975574,C=C(C(=O)NC1=CC(=C(C=C1)S(=O)(=O)O)NN=C2C(=CC3=CC(=C(C(=C3C2=O)N)N=NC4=C(C=CC(=C4)NC(=O)C(=C)Br)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)Br,100975579,CN(C)C1=CC=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)NC#N,100975635,CCN(CCO)C1=CC(=C(C=C1)N=NC2=CC=C(C=C2)S(=O)(=O)CCOS(=O)(=O)[O-])C.[Na+],100977239,C1=CC(=CC=C1N=NC2=C(C=C(C=C2)N)N)SC3=C(C(C(C3(F)F)(F)F)(F)F)SC4=CC=C(C=C4)N=NC5=C(C=C(C=C5)N)N,100977566
NIBR_Screeningdeck_2019,element_P_count_2,[#15],2,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,269086,C1CC=C(C(C1)OP(C2=CC=CC=C2)C3=CC=CC=C3)COP(C4=CC=CC=C4)C5=CC=CC=C5,100975392,CN([P+]1(N2CCNC(=O)CC(=O)NCCN1CCC2)[S-])/N=C\C3=CC=C(C=C3)O[P+]([S-])(OC4=CC=C(C=C4)/C=N\N([P+]5(N6CCNC(=O)CC(=O)NCCN5CCC6)[S-])C)OC7=CC=C(C=C7)/C=N\N([P+]8(N9CCNC(=O)CC(=O)NCCN8CCC9)[S-])C,100975853,CC1=CC(=CC(=C1)N(C2=CC(=CC(=C2)C)C)PC3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)PN(C7=CC(=CC(=C7)C)C)C8=CC(=CC(=C8)C)C)C,100976111,C1CC[C@@H]([C@H](C1)C(=O)NCCCOP(=O)(O)O)C(=O)NCCCOP(=O)(O)O,100976219,C1=CC(=NC=C1OP(=O)(O)O)C2=NC=C(C=C2)OP(=O)(O)O,100976222
NIBR_Screeningdeck_2019,element_S_count_2,[#16],2,0,ANNOTATION,0,0,Inhouse,N.A.,inhouse,no ref,5293170,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CS)CS)CC2=CC=CC=C2,100975529,C=C(C(=NC1=CC(=C(C=C1)N=NC2=C(C=C3C=C(C=C(C3=C2)S(=O)(=O)O)S(=O)(=O)[O-])S(=O)(=O)O)N=C(N)[O-])[O-])Br.[Na+].[Na+].[Na+],100975574,C=C(C(=O)NC1=C2C(=CC(=C1)S(=O)(=O)O)C=C(C(=NNC3=CC=CC=C3S(=O)(=O)O)C2=O)S(=O)(=O)O)Br,100975577,CC1=CC(=C(C(=C1S(=O)(=O)C(C)C=C)C)S(=O)(=O)C(C)C=C)C,100975603,CC1=CC(=C(C(=C1S(=O)(=O)CC2=CSC=C2)C)S(=O)(=O)CC3=CSC=C3)C,100975605
NIBR_Screeningdeck_2019,elements_forbidden,[!#1;!#6;!#7;!#8;!#9;!#15;!#16;!#17;!#35;!#5;!#14;!#53;!#34],1,2,EXCLUDE,0,0,Inhouse,N.A.,inhouse,no ref,867738,[HH].[HH].[CH-]=CC=[CH+].[Sn],100975354,CC(C)C(CCCCCC(=O)[O-])OP(=O)([CH2])O.[Na].[Na+],100975371,CCN(CC)CC[S-].[Au+],100975462,CN1CCN(CC1)CC[S-].[Au+],100975463,C=C(C(=NC1=CC(=C(C=C1)N=NC2=C(C=C3C=C(C=C(C3=C2)S(=O)(=O)O)S(=O)(=O)[O-])S(=O)(=O)O)N=C(N)[O-])[O-])Br.[Na+].[Na+].[Na+],100975574
NIBR_Screeningdeck_2019,elements_penalized,[!#1;!#6;!#7;!#8;!#9;!#15;!#16;!#17;!#35],1,1,FLAG,0,0,Inhouse,N.A.,inhouse,no ref,4136683,[HH].[HH].[CH-]=CC=[CH+].[Sn],100975354,CC(C)C(CCCCCC(=O)[O-])OP(=O)([CH2])O.[Na].[Na+],100975371,C[Si](C)(C)CC#C[C@@H]([C@H]([C@@H]([C@@H](C=O)OCC1=CC=CC=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,100975398,C[Si](C)(C)CC#CCC[C@@H](CC=O)C1=CC=CC=C1,100975400,C[Si](C)(C)C#CC1=CC[C@H](C1)C2=CC=CC=C2,100975409
